title;year;url;checkedcount;favouritecount;officialtoplistcount;usertoplistcount;akatitle;imdburl;checked;favorite;disliked;watchlist;owned
Akira;1988;http://www.icheckmovies.com/movies/akira/;22255;2067;16;313;;http://www.imdb.com/title/tt0094625/;"2014-06-03 03:39:00";no;no;no;no
"Meng long guo jiang";1972;http://www.icheckmovies.com/movies/meng+long+guo+jiang/;2794;83;5;53;"Return of the Dragon";http://www.imdb.com/title/tt0068935/;"2014-06-02 13:45:57";no;no;no;no
"Do the Right Thing";1989;http://www.icheckmovies.com/movies/do+the+right+thing/;12333;1131;18;379;;http://www.imdb.com/title/tt0097216/;"2014-05-30 20:35:39";no;no;no;no
"Butch Cassidy and the Sundance Kid";1969;http://www.icheckmovies.com/movies/butch+cassidy+and+the+sundance+kid/;24139;1923;23;446;;http://www.imdb.com/title/tt0064115/;"2014-05-28 03:19:03";no;no;no;no
"27 Dresses";2008;http://www.icheckmovies.com/movies/27+dresses/;10265;202;0;61;;http://www.imdb.com/title/tt0988595/;"2014-05-27 00:54:10";no;no;no;no
"Exit Through the Gift Shop";2010;http://www.icheckmovies.com/movies/exit+through+the+gift+shop/;11219;1125;3;170;;http://www.imdb.com/title/tt1587707/;"2014-05-23 05:37:06";no;no;no;no
"Kevin & Perry Go Large";2000;http://www.icheckmovies.com/movies/kevin+and+perry+go+large/;642;10;1;11;;http://www.imdb.com/title/tt0205177/;"2014-05-22 19:10:50";no;no;no;no
Adventureland;2009;http://www.icheckmovies.com/movies/adventureland/;11751;447;1;109;;http://www.imdb.com/title/tt1091722/;"2014-05-22 19:09:56";no;no;no;no
"La double vie de Véronique";1991;http://www.icheckmovies.com/movies/la+double+vie+de+veronique/;4522;667;10;226;"The Double Life of Veronique";http://www.imdb.com/title/tt0101765/;"2014-05-21 04:32:00";no;no;no;no
"Raging Bull";1980;http://www.icheckmovies.com/movies/raging+bull/;28285;2403;29;617;;http://www.imdb.com/title/tt0081398/;"2014-05-20 05:28:32";no;no;no;no
Godzilla;2014;http://www.icheckmovies.com/movies/godzilla-2014-1/;6822;189;1;124;;http://www.imdb.com/title/tt0831387/;"2014-05-18 23:45:07";no;no;no;no
"The Cat Concerto";1947;http://www.icheckmovies.com/movies/the+cat+concerto/;4347;178;4;70;;http://www.imdb.com/title/tt0039251/;"2014-05-15 17:40:34";no;no;no;no
"Blue Velvet";1986;http://www.icheckmovies.com/movies/blue+velvet/;19589;2168;17;548;;http://www.imdb.com/title/tt0090756/;"2014-05-15 04:54:52";no;no;no;no
"The Fountain";2006;http://www.icheckmovies.com/movies/the+fountain/;18264;1701;5;207;;http://www.imdb.com/title/tt0414993/;"2014-05-15 04:54:43";no;no;no;no
"Apocalypse Now";1979;http://www.icheckmovies.com/movies/apocalypse+now/;51191;5165;33;789;;http://www.imdb.com/title/tt0078788/;"2014-05-05 04:27:44";no;no;no;no
Brick;2005;http://www.icheckmovies.com/movies/brick/;14880;1580;6;175;;http://www.imdb.com/title/tt0393109/;"2014-05-05 01:55:51";no;no;no;no
"Don Jon";2013;http://www.icheckmovies.com/movies/don+jon/;6324;208;0;103;;http://www.imdb.com/title/tt2229499/;"2014-05-03 21:44:50";no;no;no;no
Chinatown;1974;http://www.icheckmovies.com/movies/chinatown/;27795;2742;27;658;;http://www.imdb.com/title/tt0071315/;"2014-05-02 04:44:56";no;no;no;no
"Fiddler on the Roof";1971;http://www.icheckmovies.com/movies/fiddler+on+the+roof/;8534;500;8;125;;http://www.imdb.com/title/tt0067093/;"2014-05-01 19:33:30";no;no;no;no
"The Snowman";1982;http://www.icheckmovies.com/movies/the+snowman/;6445;246;1;54;;http://www.imdb.com/title/tt0084701/;"2014-04-30 04:13:02";no;no;no;no
"The Karate Kid";1984;http://www.icheckmovies.com/movies/the+karate+kid/;24674;594;2;138;;http://www.imdb.com/title/tt0087538/;"2014-04-30 04:12:11";no;no;no;no
"Jackass Number Two";2006;http://www.icheckmovies.com/movies/jackass+number+two/;7849;147;0;54;;http://www.imdb.com/title/tt0493430/;"2014-04-30 04:11:37";no;no;no;no
Braindead;1992;http://www.icheckmovies.com/movies/braindead/;8509;804;5;226;"Dead Alive";http://www.imdb.com/title/tt0103873/;"2014-04-30 04:09:42";no;no;no;no
"The Hangover Part III";2013;http://www.icheckmovies.com/movies/the+hangover+part+iii/;7663;81;1;89;;http://www.imdb.com/title/tt1951261/;"2014-04-30 04:08:14";no;no;no;no
"Eight Legged Freaks";2002;http://www.icheckmovies.com/movies/eight+legged+freaks/;2988;28;0;46;;http://www.imdb.com/title/tt0271367/;"2014-04-29 17:46:51";no;no;no;no
"Panic Room";2002;http://www.icheckmovies.com/movies/panic+room/;16609;341;0;102;;http://www.imdb.com/title/tt0258000/;"2014-04-29 17:46:41";no;no;no;no
"Enemy at the Gates";2001;http://www.icheckmovies.com/movies/enemy+at+the+gates/;8078;440;0;70;;http://www.imdb.com/title/tt0215750/;"2014-04-29 17:46:23";no;no;no;no
Hostel;2005;http://www.icheckmovies.com/movies/hostel/;8152;146;0;106;;http://www.imdb.com/title/tt0450278/;"2014-04-29 17:46:22";no;no;no;no
Submarine;2010;http://www.icheckmovies.com/movies/submarine-2010/;7066;858;0;119;;http://www.imdb.com/title/tt1440292/;"2014-04-29 17:46:21";no;no;no;no
"Touching the Void";2003;http://www.icheckmovies.com/movies/touching+the+void/;2225;186;5;85;;http://www.imdb.com/title/tt0379557/;"2014-04-29 17:46:19";no;no;no;no
"Sliding Doors";1998;http://www.icheckmovies.com/movies/sliding+doors/;2993;122;1;43;;http://www.imdb.com/title/tt0120148/;"2014-04-29 17:46:17";no;no;no;no
"The Adventures of Baron Munchausen";1988;http://www.icheckmovies.com/movies/the+adventures+of+baron+munchausen/;4247;304;1;102;;http://www.imdb.com/title/tt0096764/;"2014-04-29 02:04:50";no;no;no;no
"You Only Live Twice";1967;http://www.icheckmovies.com/movies/you+only+live+twice/;7833;117;1;82;;http://www.imdb.com/title/tt0062512/;"2014-04-28 15:41:27";no;no;no;no
Octopussy;1983;http://www.icheckmovies.com/movies/octopussy/;8305;86;1;64;;http://www.imdb.com/title/tt0086034/;"2014-04-28 15:41:26";no;no;no;no
"Road Trip";2000;http://www.icheckmovies.com/movies/road+trip/;9523;164;1;62;;http://www.imdb.com/title/tt0215129/;"2014-04-28 15:41:09";no;no;no;no
"Dude, Where's My Car?";2000;http://www.icheckmovies.com/movies/dude+wheres+my+carquestion/;13661;247;0;62;;http://www.imdb.com/title/tt0242423/;"2014-04-28 15:41:07";no;no;no;no
"Anger Management";2003;http://www.icheckmovies.com/movies/anger+management/;12295;209;0;72;;http://www.imdb.com/title/tt0305224/;"2014-04-28 15:41:06";no;no;no;no
"Boogie Nights";1997;http://www.icheckmovies.com/movies/boogie+nights/;21677;1861;7;341;;http://www.imdb.com/title/tt0118749/;"2014-04-28 04:59:16";no;no;no;no
"The Pirates! In an Adventure with Scientists!";2012;http://www.icheckmovies.com/movies/the+piratesexclamation+in+an+adventure+with+scientistsexclamation/;2328;88;0;84;;http://www.imdb.com/title/tt1430626/;"2014-04-28 02:49:50";no;no;no;no
"Die Hard";1988;http://www.icheckmovies.com/movies/die+hard/;73062;4464;16;493;;http://www.imdb.com/title/tt0095016/;"2014-04-28 01:36:03";no;no;no;no
"Lethal Weapon";1987;http://www.icheckmovies.com/movies/lethal+weapon/;16288;564;2;156;;http://www.imdb.com/title/tt0093409/;"2014-04-28 01:34:55";no;no;no;no
"Super Size Me";2004;http://www.icheckmovies.com/movies/super+size+me/;12951;276;0;82;;http://www.imdb.com/title/tt0390521/;"2014-04-28 01:18:43";no;no;no;no
"The Greatest Movie Ever Sold";2011;http://www.icheckmovies.com/movies/the+greatest+movie+ever+sold/;1279;31;0;19;;http://www.imdb.com/title/tt1743720/;"2014-04-28 01:18:08";no;no;no;no
Paperman;2012;http://www.icheckmovies.com/movies/paperman-2012/;5661;429;1;67;;http://www.imdb.com/title/tt2388725/;"2014-04-28 01:16:33";no;no;no;no
"My Week with Marilyn";2011;http://www.icheckmovies.com/movies/my+week+with+marilyn/;5061;203;0;110;;http://www.imdb.com/title/tt1655420/;"2014-04-28 01:13:34";no;no;no;no
Machete;2010;http://www.icheckmovies.com/movies/machete/;13288;594;0;108;;http://www.imdb.com/title/tt0985694/;"2014-04-28 01:12:43";no;no;no;no
"Death Proof";2007;http://www.icheckmovies.com/movies/death+proof/;18499;1102;2;153;;http://www.imdb.com/title/tt1028528/;"2014-04-28 01:12:36";no;no;no;no
"Once Upon a Time in Mexico";2003;http://www.icheckmovies.com/movies/once+upon+a+time+in+mexico/;9079;192;0;67;;http://www.imdb.com/title/tt0285823/;"2014-04-28 01:12:25";no;no;no;no
"Crazy, Stupid, Love.";2011;http://www.icheckmovies.com/movies/crazy+stupid+love./;21858;1296;0;181;;http://www.imdb.com/title/tt1570728/;"2014-04-28 01:11:29";no;no;no;no
"Lars and the Real Girl";2007;http://www.icheckmovies.com/movies/lars+and+the+real+girl/;9033;785;1;100;;http://www.imdb.com/title/tt0805564/;"2014-04-28 01:11:26";no;no;no;no
"Perfume: The Story of a Murderer";2006;http://www.icheckmovies.com/movies/perfume+the+story+of+a+murderer/;15472;1164;0;139;;http://www.imdb.com/title/tt0396171/;"2014-04-28 01:08:59";no;no;no;no
"Bad Boys";1995;http://www.icheckmovies.com/movies/bad+boys/;11176;220;1;73;;http://www.imdb.com/title/tt0112442/;"2014-04-28 01:04:22";no;no;no;no
"Inspector Gadget";1999;http://www.icheckmovies.com/movies/inspector+gadget/;4998;19;0;23;;http://www.imdb.com/title/tt0141369/;"2014-04-28 00:59:00";no;no;no;no
"The Parent Trap";1998;http://www.icheckmovies.com/movies/the+parent+trap/;14109;430;0;58;;http://www.imdb.com/title/tt0120783/;"2014-04-28 00:58:51";no;no;no;no
Flubber;1997;http://www.icheckmovies.com/movies/flubber/;11877;103;0;43;;http://www.imdb.com/title/tt0119137/;"2014-04-28 00:58:46";no;no;no;no
"James and the Giant Peach";1996;http://www.icheckmovies.com/movies/james+and+the+giant+peach/;14474;360;1;96;;http://www.imdb.com/title/tt0116683/;"2014-04-28 00:58:14";no;no;no;no
"The Mighty Ducks";1992;http://www.icheckmovies.com/movies/the+mighty+ducks/;5869;114;0;52;Champions;http://www.imdb.com/title/tt0104868/;"2014-04-28 00:57:47";no;no;no;no
"The Sword in the Stone";1963;http://www.icheckmovies.com/movies/the+sword+in+the+stone/;17000;486;0;89;;http://www.imdb.com/title/tt0057546/;"2014-04-28 00:57:06";no;no;no;no
Rango;2011;http://www.icheckmovies.com/movies/rango/;21527;902;2;177;;http://www.imdb.com/title/tt1192628/;"2014-04-28 00:52:12";no;no;no;no
"The Rum Diary";2011;http://www.icheckmovies.com/movies/the+rum+diary/;4388;99;0;57;;http://www.imdb.com/title/tt0376136/;"2014-04-28 00:52:10";no;no;no;no
Antichrist;2009;http://www.icheckmovies.com/movies/antichrist/;9271;664;5;208;;http://www.imdb.com/title/tt0870984/;"2014-04-28 00:42:44";no;no;no;no
"Jackass Presents: Bad Grandpa";2013;http://www.icheckmovies.com/movies/jackass+presents+bad+grandpa/;2569;80;0;66;;http://www.imdb.com/title/tt3063516/;"2014-04-28 00:41:47";no;no;no;no
"Paranormal Activity 2";2010;http://www.icheckmovies.com/movies/paranormal+activity+2/;6834;87;0;89;;http://www.imdb.com/title/tt1536044/;"2014-04-28 00:41:14";no;no;no;no
"The Descent";2005;http://www.icheckmovies.com/movies/the+descent/;15142;747;4;186;;http://www.imdb.com/title/tt0435625/;"2014-04-28 00:40:51";no;no;no;no
Moneyball;2011;http://www.icheckmovies.com/movies/moneyball/;17230;867;3;232;;http://www.imdb.com/title/tt1210166/;"2014-04-28 00:39:34";no;no;no;no
"Cloudy with a Chance of Meatballs";2009;http://www.icheckmovies.com/movies/cloudy+with+a+chance+of+meatballs/;22569;807;1;114;;http://www.imdb.com/title/tt0844471/;"2014-04-28 00:39:00";no;no;no;no
Moonraker;1979;http://www.icheckmovies.com/movies/moonraker/;14291;139;2;87;;http://www.imdb.com/title/tt0079574/;"2014-04-28 00:38:53";no;no;no;no
"Patch Adams";1998;http://www.icheckmovies.com/movies/patch+adams/;10350;357;1;59;;http://www.imdb.com/title/tt0129290/;"2014-04-28 00:38:50";no;no;no;no
"Jackass: The Movie";2002;http://www.icheckmovies.com/movies/jackass+the+movie/;11228;172;0;63;;http://www.imdb.com/title/tt0322802/;"2014-04-28 00:38:31";no;no;no;no
"We Need to Talk About Kevin";2011;http://www.icheckmovies.com/movies/we+need+to+talk+about+kevin/;8611;878;1;188;;http://www.imdb.com/title/tt1242460/;"2014-04-28 00:38:07";no;no;no;no
"Pineapple Express";2008;http://www.icheckmovies.com/movies/pineapple+express/;18040;880;0;129;;http://www.imdb.com/title/tt0910936/;"2014-04-28 00:24:21";no;no;no;no
"The Darjeeling Limited";2007;http://www.icheckmovies.com/movies/the+darjeeling+limited/;16464;1549;2;169;;http://www.imdb.com/title/tt0838221/;"2014-04-28 00:24:07";no;no;no;no
"Kari-gurashi no Arietti";2010;http://www.icheckmovies.com/movies/kari-gurashi+no+arietti/;4967;346;0;106;"The Borrowers";http://www.imdb.com/title/tt1568921/;"2014-04-28 00:22:56";no;no;no;no
"The Room";2003;http://www.icheckmovies.com/movies/the+room/;5195;504;1;84;;http://www.imdb.com/title/tt0368226/;"2014-04-28 00:18:24";no;no;no;no
Beethoven;1992;http://www.icheckmovies.com/movies/beethoven/;8054;48;0;35;;http://www.imdb.com/title/tt0103786/;"2014-04-28 00:18:17";no;no;no;no
"Dennis the Menace";1993;http://www.icheckmovies.com/movies/dennis+the+menace/;4969;50;0;29;;http://www.imdb.com/title/tt0106701/;"2014-04-28 00:18:14";no;no;no;no
"Gake no ue no Ponyo";2008;http://www.icheckmovies.com/movies/gake+no+ue+no+ponyo/;12099;893;3;153;"Ponyo on the Cliff by the Sea";http://www.imdb.com/title/tt0876563/;"2014-04-27 19:32:51";no;no;no;no
"Yes Man";2008;http://www.icheckmovies.com/movies/yes+man/;40276;988;1;96;;http://www.imdb.com/title/tt1068680/;"2014-04-27 19:31:55";no;no;no;no
"Erin Brockovich";2000;http://www.icheckmovies.com/movies/erin+brockovich/;28742;667;5;141;;http://www.imdb.com/title/tt0195685/;"2014-04-27 19:31:00";no;no;no;no
Superman;1978;http://www.icheckmovies.com/movies/superman/;28319;595;6;225;;http://www.imdb.com/title/tt0078346/;"2014-04-27 19:29:59";no;no;no;no
"Rocky IV";1985;http://www.icheckmovies.com/movies/rocky+iv/;21051;383;1;101;;http://www.imdb.com/title/tt0089927/;"2014-04-27 19:29:41";no;no;no;no
"Sex and the City";2008;http://www.icheckmovies.com/movies/sex+and+the+city/;20604;279;1;65;;http://www.imdb.com/title/tt1000774/;"2014-04-27 19:28:33";no;no;no;no
"The Hangover Part II";2011;http://www.icheckmovies.com/movies/the+hangover+part+ii/;26861;462;1;154;;http://www.imdb.com/title/tt1411697/;"2014-04-27 19:28:07";no;no;no;no
"Iron Man Three";2013;http://www.icheckmovies.com/movies/iron+man+three/;17543;630;1;233;;http://www.imdb.com/title/tt1300854/;"2014-04-27 19:26:25";no;no;no;no
"The Hunger Games";2012;http://www.icheckmovies.com/movies/the+hunger+games/;34729;1672;2;312;;http://www.imdb.com/title/tt1392170/;"2014-04-27 19:26:19";no;no;no;no
Thunderball;1965;http://www.icheckmovies.com/movies/thunderball/;9578;165;3;106;;http://www.imdb.com/title/tt0059800/;"2014-04-27 19:25:57";no;no;no;no
"The Iron Lady";2011;http://www.icheckmovies.com/movies/the+iron+lady/;4766;129;0;101;;http://www.imdb.com/title/tt1007029/;"2014-04-27 18:49:37";no;no;no;no
"East Is East";1999;http://www.icheckmovies.com/movies/east+is+east/;998;37;2;30;;http://www.imdb.com/title/tt0166175/;"2014-04-27 18:46:08";no;no;no;no
"Life 2.0";2010;http://www.icheckmovies.com/movies/life+2.0/;90;0;0;5;;http://www.imdb.com/title/tt1518809/;"2014-04-27 05:21:47";no;no;no;no
"Indie Game: The Movie";2012;http://www.icheckmovies.com/movies/indie+game+the+movie/;2080;219;0;54;;http://www.imdb.com/title/tt1942884/;"2014-04-26 07:41:28";no;no;no;no
"The Talented Mr. Ripley";1999;http://www.icheckmovies.com/movies/the+talented+mr.+ripley/;10156;579;1;144;;http://www.imdb.com/title/tt0134119/;"2014-04-26 05:24:54";no;no;no;no
"Kurenai no buta";1992;http://www.icheckmovies.com/movies/kurenai+no+buta/;7341;600;2;136;"Porco Rosso";http://www.imdb.com/title/tt0104652/;"2014-04-26 05:22:19";no;no;no;no
"Terminator 2: Judgment Day";1991;http://www.icheckmovies.com/movies/terminator+2+judgment+day/;75216;5092;19;527;;http://www.imdb.com/title/tt0103064/;"2014-04-26 05:10:05";no;no;no;no
"The Blues Brothers";1980;http://www.icheckmovies.com/movies/the+blues+brothers/;32196;2087;5;261;;http://www.imdb.com/title/tt0080455/;"2014-04-26 05:00:32";no;no;no;no
"Mr. Deeds";2002;http://www.icheckmovies.com/movies/mr.+deeds/;9421;94;0;57;;http://www.imdb.com/title/tt0280590/;"2014-04-26 04:55:52";no;no;no;no
"The Italian Job";2003;http://www.icheckmovies.com/movies/the+italian+job-2003/;18074;541;0;99;;http://www.imdb.com/title/tt0317740/;"2014-04-26 04:55:34";no;no;no;no
"Gone in Sixty Seconds";2000;http://www.icheckmovies.com/movies/gone+in+sixty+seconds/;29883;593;1;75;;http://www.imdb.com/title/tt0187078/;"2014-04-26 04:55:15";no;no;no;no
"The Final Destination";2009;http://www.icheckmovies.com/movies/the+final+destination/;5089;40;0;52;;http://www.imdb.com/title/tt1144884/;"2014-04-26 04:54:44";no;no;no;no
"American Wedding";2003;http://www.icheckmovies.com/movies/american+wedding/;26366;215;1;92;"American Pie: The Wedding";http://www.imdb.com/title/tt0328828/;"2014-04-26 04:53:49";no;no;no;no
"The Imaginarium of Doctor Parnassus";2009;http://www.icheckmovies.com/movies/the+imaginarium+of+doctor+parnassus/;14423;773;0;115;;http://www.imdb.com/title/tt1054606/;"2014-04-26 04:51:24";no;no;no;no
"Team America: World Police";2004;http://www.icheckmovies.com/movies/team+america+world+police/;19982;808;3;121;;http://www.imdb.com/title/tt0372588/;"2014-04-26 04:50:12";no;no;no;no
"Jerry Maguire";1996;http://www.icheckmovies.com/movies/jerry+maguire/;29311;807;6;173;;http://www.imdb.com/title/tt0116695/;"2014-04-26 04:49:41";no;no;no;no
"The Italian Job";1969;http://www.icheckmovies.com/movies/the+italian+job/;6649;227;3;83;;http://www.imdb.com/title/tt0064505/;"2014-04-26 04:49:36";no;no;no;no
"A Matter of Loaf and Death";2008;http://www.icheckmovies.com/movies/a+matter+of+loaf+and+death/;1691;57;0;37;;http://www.imdb.com/title/tt1118511/;"2014-04-26 04:48:11";no;no;no;no
"This Is the End";2013;http://www.icheckmovies.com/movies/this+is+the+end/;10355;507;0;151;;http://www.imdb.com/title/tt1245492/;"2014-04-26 04:47:44";no;no;no;no
"Mary and Max";2009;http://www.icheckmovies.com/movies/mary+and+max/;15043;2080;4;203;;http://www.imdb.com/title/tt0978762/;"2014-04-26 02:36:50";no;no;no;no
Rope;1948;http://www.icheckmovies.com/movies/rope/;14004;1356;9;300;;http://www.imdb.com/title/tt0040746/;"2014-04-25 06:03:23";no;no;no;no
"The Kid";1921;http://www.icheckmovies.com/movies/the+kid/;12923;1007;11;263;;http://www.imdb.com/title/tt0012349/;"2014-04-25 04:32:22";no;no;no;no
"Alan Partridge: Alpha Papa";2013;http://www.icheckmovies.com/movies/alan+partridge+alpha+papa/;1188;59;0;40;;http://www.imdb.com/title/tt0469021/;"2014-04-24 20:55:30";no;no;no;no
"This Is England";2006;http://www.icheckmovies.com/movies/this+is+england/;10451;1072;2;139;;http://www.imdb.com/title/tt0480025/;"2014-04-24 17:17:35";no;no;no;no
Scream;1996;http://www.icheckmovies.com/movies/scream/;35282;1082;6;272;;http://www.imdb.com/title/tt0117571/;"2014-04-24 17:17:28";no;no;no;no
"The Omen";1976;http://www.icheckmovies.com/movies/the+omen/;13790;528;4;207;;http://www.imdb.com/title/tt0075005/;"2014-04-24 17:17:05";no;no;no;no
"Napoleon Dynamite";2004;http://www.icheckmovies.com/movies/napoleon+dynamite/;31578;1470;2;151;;http://www.imdb.com/title/tt0374900/;"2014-04-24 17:17:02";no;no;no;no
"The Hunger Games: Catching Fire";2013;http://www.icheckmovies.com/movies/the+hunger+games+catching+fire/;16594;842;2;197;;http://www.imdb.com/title/tt1951264/;"2014-04-24 17:16:37";no;no;no;no
"Alice in Wonderland";1951;http://www.icheckmovies.com/movies/alice+in+wonderland/;35281;1034;2;177;;http://www.imdb.com/title/tt0043274/;"2014-04-24 17:15:24";no;no;no;no
50/50;2011;http://www.icheckmovies.com/movies/50slash50/;23203;1781;0;225;;http://www.imdb.com/title/tt1306980/;"2014-04-24 17:15:23";no;no;no;no
"Old School";2003;http://www.icheckmovies.com/movies/old+school/;15973;625;0;83;;http://www.imdb.com/title/tt0302886/;"2014-04-24 17:15:09";no;no;no;no
"Shichinin no samurai";1954;http://www.icheckmovies.com/movies/shichinin+no+samurai/;22467;3082;25;677;"The Seven Samurai";http://www.imdb.com/title/tt0047478/;"2014-04-24 03:49:43";no;no;no;no
"You've Got Mail";1998;http://www.icheckmovies.com/movies/youve+got+mail/;31191;786;2;99;;http://www.imdb.com/title/tt0128853/;"2014-04-24 02:06:13";no;no;no;no
"Vanilla Sky";2001;http://www.icheckmovies.com/movies/vanilla+sky/;28219;1159;1;139;;http://www.imdb.com/title/tt0259711/;"2014-04-24 02:06:09";no;no;no;no
Unbreakable;2000;http://www.icheckmovies.com/movies/unbreakable/;30927;1396;4;148;;http://www.imdb.com/title/tt0217869/;"2014-04-24 02:06:07";no;no;no;no
"The Road";2009;http://www.icheckmovies.com/movies/the+road/;11235;693;0;124;;http://www.imdb.com/title/tt0898367/;"2014-04-24 02:05:24";no;no;no;no
"Star Trek Into Darkness";2013;http://www.icheckmovies.com/movies/star+trek+into+darkness/;15550;763;1;209;;http://www.imdb.com/title/tt1408101/;"2014-04-24 01:24:06";no;no;no;no
"Mr. Nobody";2009;http://www.icheckmovies.com/movies/mr.+nobody/;8894;1507;4;186;;http://www.imdb.com/title/tt0485947/;"2014-04-24 01:24:04";no;no;no;no
Persepolis;2007;http://www.icheckmovies.com/movies/persepolis/;14587;1525;6;224;;http://www.imdb.com/title/tt0808417/;"2014-04-23 22:51:24";no;no;no;no
Bridesmaids;2011;http://www.icheckmovies.com/movies/bridesmaids/;26465;1256;2;203;;http://www.imdb.com/title/tt1478338/;"2014-04-23 22:47:07";no;no;no;no
"Paranormal Activity";2007;http://www.icheckmovies.com/movies/paranormal+activity/;22641;513;1;173;;http://www.imdb.com/title/tt1179904/;"2014-04-23 22:46:59";no;no;no;no
Big;1988;http://www.icheckmovies.com/movies/big/;30899;938;5;170;;http://www.imdb.com/title/tt0094737/;"2014-04-23 22:46:15";no;no;no;no
"Up in the Air";2009;http://www.icheckmovies.com/movies/up+in+the+air/;28508;1584;3;203;;http://www.imdb.com/title/tt1193138/;"2014-04-23 22:41:16";no;no;no;no
"Natural Born Killers";1994;http://www.icheckmovies.com/movies/natural+born+killers/;19789;1356;5;218;;http://www.imdb.com/title/tt0110632/;"2014-04-23 22:41:13";no;no;no;no
"An American Werewolf in London";1981;http://www.icheckmovies.com/movies/an+american+werewolf+in+london/;14714;747;8;272;;http://www.imdb.com/title/tt0082010/;"2014-04-23 22:41:11";no;no;no;no
"Jackie Brown";1997;http://www.icheckmovies.com/movies/jackie+brown/;22143;1357;3;271;;http://www.imdb.com/title/tt0119396/;"2014-04-23 21:35:19";no;no;no;no
Antz;1998;http://www.icheckmovies.com/movies/antz/;24529;237;2;105;;http://www.imdb.com/title/tt0120587/;"2014-04-23 21:29:28";no;no;no;no
"South Park: Bigger Longer & Uncut";1999;http://www.icheckmovies.com/movies/south+park+bigger+longer+and+uncut/;34860;1622;6;191;;http://www.imdb.com/title/tt0158983/;"2014-04-23 21:29:24";no;no;no;no
"The Iron Giant";1999;http://www.icheckmovies.com/movies/the+iron+giant/;39174;2314;11;233;;http://www.imdb.com/title/tt0129167/;"2014-04-23 21:28:43";no;no;no;no
"The Hunchback of Notre Dame";1996;http://www.icheckmovies.com/movies/the+hunchback+of+notre+dame-1996-3/;43152;792;3;114;;http://www.imdb.com/title/tt0116583/;"2014-04-23 21:28:36";no;no;no;no
Coraline;2009;http://www.icheckmovies.com/movies/coraline/;23388;1624;2;208;;http://www.imdb.com/title/tt0327597/;"2014-04-23 21:28:24";no;no;no;no
Wimbledon;2004;http://www.icheckmovies.com/movies/wimbledon/;4348;91;0;33;;http://www.imdb.com/title/tt0360201/;"2014-04-23 21:19:29";no;no;no;no
"Zack and Miri Make a Porno";2008;http://www.icheckmovies.com/movies/zack+and+miri+make+a+porno/;11914;255;0;91;;http://www.imdb.com/title/tt1007028/;"2014-04-23 21:19:22";no;no;no;no
"Wild Wild West";1999;http://www.icheckmovies.com/movies/wild+wild+west/;29606;276;1;79;;http://www.imdb.com/title/tt0120891/;"2014-04-23 21:19:15";no;no;no;no
"When Harry Met Sally...";1989;http://www.icheckmovies.com/movies/when+harry+met+sally.../;25561;1551;9;256;;http://www.imdb.com/title/tt0098635/;"2014-04-23 21:19:13";no;no;no;no
"What Women Want";2000;http://www.icheckmovies.com/movies/what+women+want/;36088;398;1;73;;http://www.imdb.com/title/tt0207201/;"2014-04-23 21:19:11";no;no;no;no
"The Waterboy";1998;http://www.icheckmovies.com/movies/the+waterboy/;9935;173;0;62;;http://www.imdb.com/title/tt0120484/;"2014-04-23 21:19:00";no;no;no;no
"Wedding Crashers";2005;http://www.icheckmovies.com/movies/wedding+crashers/;40417;931;1;116;;http://www.imdb.com/title/tt0396269/;"2014-04-23 21:18:58";no;no;no;no
"Vicky Cristina Barcelona";2008;http://www.icheckmovies.com/movies/vicky+cristina+barcelona/;16175;957;2;160;;http://www.imdb.com/title/tt0497465/;"2014-04-23 21:18:56";no;no;no;no
"True Romance";1993;http://www.icheckmovies.com/movies/true+romance/;14021;1381;3;216;;http://www.imdb.com/title/tt0108399/;"2014-04-23 21:18:54";no;no;no;no
TRON;1982;http://www.icheckmovies.com/movies/tron/;14582;562;4;137;;http://www.imdb.com/title/tt0084827/;"2014-04-23 21:18:52";no;no;no;no
"Straw Dogs";1971;http://www.icheckmovies.com/movies/straw+dogs/;6424;495;8;227;;http://www.imdb.com/title/tt0067800/;"2014-04-23 21:18:50";yes;no;no;no
"Starsky & Hutch";2004;http://www.icheckmovies.com/movies/starsky+and+hutch/;8235;85;0;42;;http://www.imdb.com/title/tt0335438/;"2014-04-23 21:18:47";no;no;no;no
Stardust;2007;http://www.icheckmovies.com/movies/stardust/;18547;1308;1;129;;http://www.imdb.com/title/tt0486655/;"2014-04-23 21:18:44";no;no;no;no
"The Spy Who Loved Me";1977;http://www.icheckmovies.com/movies/the+spy+who+loved+me/;7958;151;2;85;;http://www.imdb.com/title/tt0076752/;"2014-04-23 21:18:39";no;no;no;no
"Spy Kids 2: Island of Lost Dreams";2002;http://www.icheckmovies.com/movies/spy+kids+2+island+of+lost+dreams/;5930;26;0;42;;http://www.imdb.com/title/tt0287717/;"2014-04-23 21:18:36";no;no;no;no
"Spy Kids";2001;http://www.icheckmovies.com/movies/spy+kids/;11109;94;0;61;;http://www.imdb.com/title/tt0227538/;"2014-04-23 21:18:34";no;no;no;no
Sicko;2007;http://www.icheckmovies.com/movies/sicko/;11660;386;2;67;;http://www.imdb.com/title/tt0386032/;"2014-04-23 21:18:32";no;no;no;no
"Shallow Hal";2001;http://www.icheckmovies.com/movies/shallow+hal/;8402;115;1;45;;http://www.imdb.com/title/tt0256380/;"2014-04-23 21:17:14";no;no;no;no
